Date,GC1_Gold,DXY_USD,SPX,FTSE100,EWJ,EWW,XLE,XLU,XLV,XLY,AAPL,ABMD,AMZN,DIA,HFC,MDY,MNST,MO,ODFI,ORLY,REGN,ROST,SPY,STZ,TSCO,URI,XLF,XLI,XLK,XLP
1995/3/17,384.2,83.33,495.52,3089.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/3/24,382.7,83.87,500.97,3153.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/3/31,392.2,81.9,500.71,3137.9,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/4/7,392.9,81.44,506.42,3210.9,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/4/14,390,81.74,509.23,3208.8,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/4/21,390.5,81.38,508.49,3199.9,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/4/28,388.5,81.8,514.71,3216.7,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/5/5,392.4,81.3,520.12,3251.7,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/5/12,384.3,84.04,525.55,3310.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/5/19,383.1,84.24,519.19,3261,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/5/26,386.6,81.1,523.65,3311.1,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/6/2,384.7,82.53,532.51,3345,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/6/9,388.7,82.18,527.94,3337.7,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/6/16,390.5,82.12,539.83,3366.1,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/6/23,390.7,81.43,549.71,3379.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/6/30,385.6,81.58,544.75,3314.6,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/7/7,386.7,81.86,556.37,3462.9,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/7/14,389.6,81.91,559.89,3429.2,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/7/21,386.6,81.8,553.62,3413.1,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/7/28,382.9,81.41,562.93,3468.9,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/8/4,383.3,82.08,558.94,3482.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/8/11,383.5,84.09,555.11,3467.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/8/18,384.8,85.96,559.21,3509.8,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/8/25,383.3,85.71,560.1,3524.9,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/9/1,382.1,85.47,563.84,3509.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/9/8,383.3,86.01,572.68,3554.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/9/15,386.5,86.97,583.35,3564.6,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/9/22,383.5,84.27,581.73,3514.8,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/9/29,383.8,84.29,584.41,3508.2,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/10/6,383.8,84.28,582.49,3526.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/10/13,384.2,84.42,584.5,3568,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/10/20,382.3,83.55,587.46,3551.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/10/27,382.6,83.78,579.7,3497.9,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/11/3,383.7,84.12,590.57,3500.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/11/10,390.5,83.84,592.72,3523.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/11/17,387.5,83.77,600.07,3609.2,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/11/24,382.1,83.98,599.97,3624,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/12/1,386.1,85.16,606.98,3680.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/12/8,389.9,85.24,617.48,3630,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/12/15,386.4,85.13,616.34,3642.6,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/12/22,387.4,84.7,611.96,3658.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1995/12/29,388.1,84.76,615.93,3689.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/1/5,396.5,85.06,616.71,3704.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/1/12,396.7,85.06,601.81,3657.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/1/19,399.9,86.75,611.83,3748.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/1/26,405.8,87.64,621.62,3734.7,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/2/2,414.7,87.01,635.84,3781.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/2/9,405.6,86.87,656.37,3716.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/2/16,405.3,85.91,647.98,3770.9,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/2/23,398.4,85.43,659.08,3740.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/3/1,400.2,86.49,644.37,3752.7,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/3/8,398.2,86.81,633.5,3710.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/3/15,396.9,86.28,641.43,3644.8,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/3/22,398.9,86.47,650.62,3707,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/3/29,395.8,86.52,645.5,3699.7,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/4/5,395.1,86.61,655.86,3755.6,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/4/12,394.6,87.53,636.71,3766.8,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/4/19,390.6,87.48,645.07,3857.1,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/4/26,390.3,87.9,653.46,3832.8,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/5/3,394.1,87.85,641.63,3751.6,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/5/10,392,87.92,652.09,3754.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/5/17,393,88.24,668.91,3789.6,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/5/24,390.9,88.83,678.51,3752.1,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/5/31,390.9,87.78,669.12,3747.8,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/6/7,384.7,88.42,673.31,3706.8,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/6/14,384.7,88.14,665.85,3753.6,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/6/21,384.7,88.3,666.84,3722.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/6/28,381.6,87.82,670.63,3711,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/7/5,382.5,88.12,657.44,3743.2,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/7/12,384.4,88.07,646.19,3728.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/7/19,385.3,86.48,638.73,3710.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/7/26,385.7,86.46,635.9,3673.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/8/2,387.6,86.1,662.49,3770.6,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/8/9,387.9,86.4,662.1,3810.7,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/8/16,386.3,86.75,665.21,3872.9,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/8/23,388.3,86.21,667.03,3907.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/8/30,388.3,86.36,651.99,3867.6,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/9/6,386,86.85,655.68,3893,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/9/13,382.9,87.71,680.54,3967.9,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/9/20,381.2,87.57,687.03,3964.1,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/9/27,379.7,87.82,686.19,3946.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/10/4,380.1,88.12,701.46,4025,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/10/11,381.1,87.95,700.66,4028.1,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/10/18,380.1,88.38,710.82,4053.1,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/10/25,383.1,87.63,700.92,4022.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/11/1,379.2,87.18,703.77,3948.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/11/8,380.5,86.63,730.82,3910.8,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/11/15,381.1,86.7,737.62,3958.2,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/11/22,376.3,86.56,748.73,4018.7,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/11/29,373,87.92,757.02,4058,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/12/6,369.1,88.42,739.6,3963,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/12/13,368.6,88.72,728.64,3972.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/12/20,369.3,88.67,748.87,4077.6,,,,,,,,,,,,,,,,,,,,,,,,,,
1996/12/27,369.8,88.76,756.79,4091,,,,,,,,,,,,,,,,,,,,,,,,,,
1997/1/3,362,89.3,748.03,4089.5,37.800545,7.316168,,,,,,,,,,,,,,,,,,,,,,,,
1997/1/10,360.2,89.77,759.5,4056.6,35.256275,7.662728,,,,,,,,,,,,,,,,,,,,,,,,
1997/1/17,356.4,90.86,776.17,4207.7,34.892807,7.855257,,,,,,,,,,,,,,,,,,,,,,,,
1997/1/24,353.4,92.12,770.52,4218.8,33.802406,7.778241,,,,,,,,,,,,,,,,,,,,,,,,
1997/1/31,344.9,93.04,786.16,4275.8,33.984154,7.585712,,,,,,,,,,,,,,,,,,,,,,,,
1997/2/7,343.3,93.68,789.56,4307.8,33.438931,7.778241,,,,,,,,,,,,,,,,,,,,,,,,
1997/2/14,346.4,94.91,808.48,4341,33.802406,8.086289,,,,,,,,,,,,,,,,,,,,,,,,
1997/2/21,354.1,95.04,801.77,4336.8,35.619743,8.278823,,,,,,,,,,,,,,,,,,,,,,,,
1997/2/28,365.1,94.89,790.82,4308.3,34.711079,7.778241,,,,,,,,,,,,,,,,,,,,,,,,
1997/3/7,349.9,96.12,804.97,4420.3,34.165878,7.739736,,,,,,,,,,,,,,,,,,,,,,,,
1997/3/14,353,95.58,793.17,4424.3,33.802406,7.778241,,,,,,,,,,,,,,,,,,,,,,,,
1997/3/21,353.5,95.28,784.1,4254.8,34.347607,7.816747,,,,,,,,,,,,,,,,,,,,,,,,
1997/3/28,350.2,94.69,773.88,4312.9,34.165878,7.624217,,,,,,,,,,,,,,,,,,,,,,,,
1997/4/4,348.8,95.12,757.9,4236.6,33.257191,7.816747,,,,,,,,,,,,,,,,,,,,,,,,
1997/4/11,347,96.57,737.65,4270.7,32.893738,7.778241,,,,,,,,,,,,,,,,,,,,,,,,
1997/4/18,341.5,96.29,766.34,4310.5,34.529343,7.893762,,,,,,,,,,,,,,,,,,,,,,,,
1997/4/25,342.4,97.1,765.37,4369.7,34.347607,7.701234,,,,,,,,,,,,,,,,,,,,,,,,
1997/5/2,341.6,97.04,812.97,4455.6,37.073608,7.970775,,,,,,,,,,,,,,,,,,,,,,,,
1997/5/9,349.3,94.9,824.78,4630.9,38.890945,8.124799,,,,,,,,,,,,,,,,,,,,,,,,
1997/5/16,344.9,94.26,829.75,4693.9,40.890011,8.240318,,,,,,,,,,,,,,,,,,,,,,,,
1997/5/23,343.1,94.24,847.03,4661.8,39.254406,8.317328,,,,,,,,,,,,,,,,,,,,,,,,
1997/5/30,344.8,94.85,848.28,4621.3,39.61787,8.317328,,,,,,,,,,,,,,,,,,,,,,,,
1997/6/6,343.2,95.52,858.01,4645,41.253475,8.548367,,,,,,,,,,,,,,,,,,,,,,,,
1997/6/13,340.9,95.79,893.27,4783.1,41.435207,8.740895,,,,,,,,,,,,,,,,,,,,,,,,
1997/6/20,337.7,95.3,898.7,4593.9,40.708271,9.087453,,,,,,,,,,,,,,,,,,,,,,,,
1997/6/27,335.9,95.55,887.3,4640.3,41.071747,9.241479,,,,,,,,,,,,,,,,,,,,,,,,
1997/7/4,325.2,95.65,916.92,4812.8,40.708271,10.050108,,,,,,,,,,,,,,,,,,,,,,,,
1997/7/11,322.2,96.32,916.68,4799.5,40.708271,9.472513,,,,,,,,,,,,,,,,,,,,,,,,
1997/7/18,329.6,97.35,915.3,4877.2,41.071747,9.511023,,,,,,,,,,,,,,,,,,,,,,,,
1997/7/25,326.5,99.13,938.79,4851.5,40.344822,9.896078,,,,,,,,,,,,,,,,,,,,,,,,
1997/8/1,324.7,100.43,947.14,4899.3,38.164001,10.627697,,,,,,,,,,,,,,,,,,,,,,,,
1997/8/8,326.1,99.75,933.54,5031.3,39.07267,10.435167,,,,,,,,,,,,,,,,,,,,,,,,
1997/8/15,325.7,99.05,900.81,4865.8,38.890945,10.435167,,,,,,,,,,,,,,,,,,,,,,,,
1997/8/22,326.2,99.06,923.55,4901.1,38.164001,9.819071,,,,,,,,,,,,,,,,,,,,,,,,
1997/8/29,325.5,99,899.47,4817.5,35.997055,9.938974,,,,,,,,,,,,,,,,,,,,,,,,
1997/9/5,323.8,98.86,929.05,4994.2,37.451492,10.217265,,,,,,,,,,,,,,,,,,,,,,,,
1997/9/12,324.8,97.73,923.91,4848.2,35.997055,10.257021,,,,,,,,,,,,,,,,,,,,,,,,
1997/9/19,321.6,97.83,950.51,5023.8,35.633446,10.614823,,,,,,,,,,,,,,,,,,,,,,,,
1997/9/26,326.9,97.25,945.22,5226.3,36.17886,10.893112,,,,,,,,,,,,,,,,,,,,,,,,
1997/10/3,334.6,97.08,965.03,5330.8,35.815258,11.052138,,,,,,,,,,,,,,,,,,,,,,,,
1997/10/10,328.9,96.66,966.98,5227.3,34.906235,10.972623,,,,,,,,,,,,,,,,,,,,,,,,
1997/10/17,324.3,97.54,944.16,5271.1,35.269844,11.091891,,,,,,,,,,,,,,,,,,,,,,,,
1997/10/24,307.3,97.73,941.64,4970.2,33.63361,9.382391,,,,,,,,,,,,,,,,,,,,,,,,
1997/10/31,312.1,95.64,914.62,4842.3,32.360992,9.342634,,,,,,,,,,,,,,,,,,,,,,,,
1997/11/7,311.2,95.25,927.51,4764.3,29.997549,8.786051,,,,,,,,,,,,,,,,,,,,,,,,
1997/11/14,304.3,96.15,928.35,4741.8,30.724754,8.945077,,,,,,,,,,,,,,,,,,,,,,,,
1997/11/21,305.9,96.6,963.09,4985.8,30.542952,9.223367,,,,,,,,,,,,,,,,,,,,,,,,
1997/11/28,296.9,97.77,955.4,4831.8,30.906565,10.058241,,,,,,,,,,,,,,,,,,,,,,,,
1997/12/5,288.4,98.86,983.79,5142.9,30.361155,10.097998,,,,,,,,,,,,,,,,,,,,,,,,
1997/12/12,282.8,98.72,953.39,5045.2,29.270336,10.137756,,,,,,,,,,,,,,,,,,,,,,,,
1997/12/19,289.5,98.54,946.78,5020.2,27.997707,9.660681,,,,,,,,,,,,,,,,,,,,,,,,
1997/12/26,295.2,98.51,936.46,5013.9,28.727873,10.422823,,,,,,,,,,,,,,,,,,,,,,,,
1998/1/2,289.4,100.1,975.04,5193.5,28.000582,10.343256,,,,,,,,,,,,,,,,,,,,,,,,
1998/1/9,279.1,100.93,927.69,5138.3,28.000582,9.189588,,,,,,,,,,,,,,,,,,,,,,,,
1998/1/16,291.1,100.99,961.51,5263.1,31.455196,9.388499,,,,,,,,,,,,,,,,,,,,,,,,
1998/1/23,300.3,98.44,957.59,5181.4,33.091591,9.269149,,,,,,,,,,,,,,,,,,,,,,,,
1998/1/30,302.9,100.72,980.28,5458.5,32.727955,9.388499,,,,,,,,,,,,,,,,,,,,,,,,
1998/2/6,298.8,99.52,1012.46,5629.7,33.637054,9.468061,,,,,,,,,,,,,,,,,,,,,,,,
1998/2/13,300.6,100.01,1020.09,5582.3,32.182491,8.990679,,,,,,,,,,,,,,,,,,,,,,,,
1998/2/20,298.1,100.32,1034.21,5751.6,30.000624,8.911114,,,,,,,,,,,,,,,,,,,,,,,,
1998/2/27,300.1,99.83,1049.34,5767.3,32.727955,9.547622,,,,,,,,,,,,,,,,,,,,,,,,
1998/3/6,295.2,100.63,1055.69,5782.9,31.455196,9.229369,,,,,,,,,,,,,,,,,,,,,,,,
1998/3/13,295.9,99.8,1068.61,5782.3,30.909737,9.308935,,,,,,,,,,,,,,,,,,,,,,,,
1998/3/20,292.2,100.64,1099.16,5956.3,30.000624,9.985222,,,,,,,,,,,,,,,,,,,,,,,,
1998/3/27,303.1,100.33,1095.44,5939.3,28.909693,9.826097,,,,,,,,,,,,,,,,,,,,,,,,
1998/4/3,308,101.85,1122.7,6064.2,29.091515,9.468061,,,,,,,,,,,,,,,,,,,,,,,,
1998/4/10,308,100.54,1110.67,6105.5,30.909737,9.706752,,,,,,,,,,,,,,,,,,,,,,,,
1998/4/17,307.6,99.92,1122.72,5922.2,29.818796,10.144352,,,,,,,,,,,,,,,,,,,,,,,,
1998/4/24,312.9,99.38,1107.9,5863.9,29.273338,9.666969,,,,,,,,,,,,,,,,,,,,,,,,
1998/5/1,303.6,99.32,1121,6010.3,29.818796,9.786315,,,,,,,,,,,,,,,,,,,,,,,,
1998/5/8,300.7,99.05,1108.14,5969.8,28.727873,9.468061,,,,,,,,,,,,,,,,,,,,,,,,
1998/5/15,301.9,99.92,1108.73,5917.8,28.727873,8.911114,,,,,,,,,,,,,,,,,,,,,,,,
1998/5/22,300,99.08,1110.47,5955.6,28.364216,8.592864,,,,,,,,,,,,,,,,,,,,,,,,
1998/5/29,292.3,100.48,1090.82,5870.7,27.63693,8.274611,,,,,,,,,,,,,,,,,,,,,,,,
1998/6/5,291.2,100.15,1113.86,5947.3,27.273294,8.712205,,,,,,,,,,,,,,,,,,,,,,,,
1998/6/12,285.3,101.76,1098.84,5769.8,25.636896,7.478971,,,,,,,,,,,,,,,,,,,,,,,,
1998/6/19,299,100.12,1100.65,5748.1,26.909649,8.274611,,,,,,,,,,,,,,,,,,,,,,,,
1998/6/26,293.7,101.55,1133.2,5877.4,28.546053,7.876789,,,,,,,,,,,,,,,,,,,,,,,,
1998/7/3,295,101.57,1146.42,5988.4,28.727873,8.473516,,,,,,,,,,,,,,,,,,,,,,,,
1998/7/10,291.6,102.09,1164.33,5929.7,29.091515,8.79177,,,,,,,,,,,,,,,,,,,,,,,,
1998/7/17,295.1,100.58,1186.75,6174,29.091515,8.632642,,,,,,,,,,,,,,,,,,,,,,,,
1998/7/24,291.2,100.7,1140.8,5892.3,27.273294,8.195043,,,,,,,,,,,,,,,,,,,,,,,,
1998/7/31,286.3,101.14,1120.67,5837,26.000549,7.677881,,,,,,,,,,,,,,,,,,,,,,,,
1998/8/7,287,101.49,1089.45,5680.4,24.909607,6.643556,,,,,,,,,,,,,,,,,,,,,,,,
1998/8/14,283.9,102.42,1062.75,5455,25.636896,6.683336,,,,,,,,,,,,,,,,,,,,,,,,
1998/8/21,285.2,102.18,1081.24,5477,25.091434,5.927484,,,,,,,,,,,,,,,,,,,,,,,,
1998/8/28,275.4,100.22,1027.14,5249.4,25.305525,5.625769,,,,,,,,,,,,,,,,,,,,,,,,
1998/9/4,287.8,98.2,973.89,5167,27.126062,5.460304,,,,,,,,,,,,,,,,,,,,,,,,
1998/9/11,294.4,96.5,1009.06,5118.6,25.487581,5.998062,,,,,,,,,,,,,,,,,,,,,,,,
1998/9/18,291.4,96.71,1020.09,5055.6,24.031147,6.163527,,,,,,,,,,,,,,,,,,,,,,,,
1998/9/25,293.7,96.38,1044.75,5061,24.759359,6.32899,,,,,,,,,,,,,,,,,,,,,,,,
1998/10/2,300.5,95.37,1002.6,4750.4,23.667038,5.998062,,,,,,,,,,,,,,,,,,,,,,,,
1998/10/9,296.3,93.1,984.39,4823.4,26.579912,6.12216,,,,,,,,,,,,,,,,,,,,,,,,
1998/10/16,300,92.22,1056.42,5133.1,28.764557,6.784017,,,,,,,,,,,,,,,,,,,,,,,,
1998/10/23,292.7,93.17,1070.67,5217.1,27.854286,6.784017,,,,,,,,,,,,,,,,,,,,,,,,
1998/10/30,293.7,93.68,1098.67,5438.4,30.403036,7.321773,,,,,,,,,,,,,,,,,,,,,,,,
1998/11/6,294,94.75,1141.01,5491,28.218388,7.280408,,,,,,,,,,,,,,,,,,,,,,,,
1998/11/13,296.5,95.74,1125.72,5463.2,29.128668,7.114942,,,,,,,,,,,,,,,,,,,,,,,,
1998/11/20,296.4,95.81,1163.55,5717.5,30.220984,7.114942,,,,,,,,,,,,,,,,,,,,,,,,
1998/11/27,296.5,96.83,1192.33,5844.2,29.674818,6.659919,,,,,,,,,,,,,,,,,,,,,,,,
1998/12/4,292,94.91,1176.74,5581.9,29.492769,6.742647,,,,,,,,,,,,,,,,,,,,,,,,
1998/12/11,290.8,93.48,1166.46,5541.7,29.492769,6.494453,,,,,,,,,,,,,,,,,,,,,,,,
1998/12/18,288.8,94.04,1188.03,5741.9,28.946609,6.784017,,,,,,,,,,,,,,,,,,,,,,,,
1998/12/25,286.3,94.89,1226.27,5867.2,29.339169,6.774264,,,,,,,,,,,,,,,,,,,,,,,,
1999/1/1,289.2,94.17,1229.23,5882.6,29.521397,6.815824,14.7362,14.138769,19.6,20.92421,1.391299,4.375,79.4375,59.158192,0.042758,56.062088,0.108073,3.85958,0.950403,11.890625,8,1.986607,85.367714,6.326981,1.276077,31.625,10.101768,16.932507,27.031311,16.673035
1999/1/8,292,94.35,1275.09,6147.2,28.974707,5.901506,13.819416,13.708773,19.604158,19.935856,1.279222,4.5,69,56.440933,0.041653,54.207607,0.098958,3.819048,1.020603,12.25,6.96875,1.903027,81.602127,6.942102,1.310942,33.125,9.362928,16.203209,26.28956,15.867208
1999/1/15,287.4,94.72,1243.26,5941,29.339169,6.150864,14.031714,14.131474,19.466267,20.321556,1.199996,4.75,53,57.217297,0.041496,53.779652,0.101563,3.328156,0.982803,12.84375,7.75,1.912671,82.69603,6.737062,1.450404,34.375,9.477577,16.234915,27.529861,15.665749
1999/1/22,286.7,94.66,1225.19,5861.2,30.797022,6.275543,13.471996,13.774365,19.696087,21.04475,1.263764,4.5,61.4375,57.52578,0.039444,53.993629,0.092448,3.508299,0.993603,12.5,7.875,2.044468,85.283577,6.898165,1.513162,34.25,9.515785,16.330042,29.001202,16.414017
1999/1/29,286.3,96.08,1279.64,5896,30.797022,6.732704,13.74221,13.409967,20.040831,21.189383,1.17101,4.40625,59,58.167358,0.037551,53.446804,0.092448,3.35968,0.993603,12.4375,9,2.18591,84.484169,6.795644,1.471324,33.875,9.299232,16.509722,28.162167,16.385237
1999/2/5,289.6,96.22,1239.4,5855.3,29.521397,6.774264,13.973817,13.439118,20.086792,21.008593,1.225116,4.65625,54.9375,58.478424,0.035658,52.567116,0.10026,2.90932,0.966603,11.484375,8.3125,2.18591,84.23172,6.678478,1.443431,32.9375,9.515785,16.573145,28.186487,16.202967
1999/2/12,290.5,96.31,1230.13,5950.7,29.703632,7.189862,13.491303,13.606739,20.06381,20.8519,1.113039,4.5,44.75,57.875725,0.032818,51.307041,0.09375,2.819249,0.993603,10.59375,7.765625,2.282347,83.285034,5.968157,1.485269,32.4375,9.649545,16.562572,26.484108,16.270123
1999/2/19,289.5,98.27,1239.22,6031.2,29.156935,7.397661,13.443044,13.293358,19.994865,20.875999,1.142025,4.5,62.5,57.972893,0.031556,51.544765,0.085938,2.886803,1.026003,11.328125,7.625,2.256631,83.516472,6.268398,1.555001,32.5625,9.694132,16.530863,27.335302,16.231739
1999/2/26,288.3,98.71,1238.33,6175.1,28.428013,7.27298,13.858017,13.19132,20.006351,21.454563,1.033813,4.65625,60.0625,59.176476,0.031398,52.067825,0.084635,2.877796,0.993603,11.09375,7.6875,2.459149,84.168594,6.121938,1.370214,30.375,10.063554,16.657703,26.386837,16.375639
1999/3/5,289.5,100.24,1275.47,6205.5,30.797022,7.979499,15.189766,13.286068,20.247669,22.442902,0.995166,4.8125,67.4375,61.883141,0.033291,52.638454,0.091146,2.873293,0.982803,10.9375,7.75,2.333967,87.934219,6.136584,1.380673,30.0625,10.5731,17.196747,27.432571,16.70182
1999/3/12,293.4,99.13,1294.59,6282.2,33.530479,8.561337,15.517883,13.490135,20.891174,22.756287,1.09758,4.8125,69.21875,62.506203,0.040569,52.923737,0.085938,3.059811,1.007103,10.5,7.375,2.221294,89.028152,6.173198,1.415539,26.4375,10.624052,17.101624,28.308088,17.066366
1999/3/19,284.5,99.05,1299.29,6163.2,33.166012,8.021059,15.093268,12.914381,20.971628,21.984888,1.045407,6,69.9375,61.454704,0.040175,52.305588,0.079427,2.950532,1.015203,9.53125,6.734375,2.182663,87.176895,5.829024,1.436457,26.3125,10.267374,16.752819,27.991938,16.586693
1999/3/26,279.7,100.19,1282.8,6139.2,33.712715,8.644459,15.225013,12.793919,20.684336,22.057028,1.114972,6.25,85.5,61.322506,0.041356,52.77121,0.082031,2.517971,0.950403,11.296875,6.5625,2.259924,87.282898,5.887605,1.429484,28.75,10.217989,17.112402,28.928236,16.28924
1999/4/2,279.9,100.2,1293.72,6330,35.170551,9.309417,15.438087,13.344122,20.592411,23.167114,1.140092,6.8125,89.5,63.69194,0.039584,52.961872,0.079427,2.499758,0.907203,11.46875,5.75,2.208416,90.994339,5.5654,1.506189,26.875,10.818296,17.515543,30.399586,16.548721
1999/4/9,281.5,100.06,1348.35,6472.8,35.170551,9.392536,16.309738,13.160718,21.695576,22.877535,1.10531,6.8125,83.625,65.427521,0.044507,54.618443,0.080729,2.54529,0.939603,12.09375,6.71875,2.205198,89.518204,6.092648,1.422512,30.5,10.728888,18.958376,28.940399,16.010551
1999/4/16,284.1,100.08,1319,6420.6,35.717251,9.725015,16.793997,13.784276,21.32785,23.179186,1.124634,7,95.03125,67.065674,0.04372,55.965149,0.092448,2.513416,1.015203,11.953125,6,2.234171,91.880081,6.107293,1.596839,30,11.099293,19.170559,29.511917,16.394947
1999/4/23,283.6,100.87,1356.85,6428,36.081707,9.808135,17.801254,13.923657,21.856453,22.732737,1.329464,8,84.125,67.896416,0.043917,57.15691,0.105469,2.563504,1.053003,11.296875,6.5,2.32753,90.656921,6.15123,1.541054,30.6875,11.060972,19.711618,28.879604,15.904836
1999/4/30,287.8,101,1335.18,6552.2,35.535015,10.182174,17.64629,13.644897,21.488726,22.250095,1.37584,8.25,68.6875,68.345001,0.044507,56.847019,0.111979,2.663675,1.026003,10.6875,6.375,2.388696,90.414474,6.056033,1.56546,29.875,10.575618,19.987461,28.308088,15.866396
1999/5/7,283.7,99.99,1345,6356,35.535015,10.88869,17.365417,14.048371,21.603643,23.215384,1.428014,8,68,69.437279,0.044507,59.206718,0.101563,2.868573,0.972003,10.90625,6.8125,2.557708,92.681419,6.206153,1.645651,28.6875,11.124838,20.02989,29.973989,16.12587
1999/5/14,276.2,100.93,1337.8,6300.4,33.166012,10.431533,17.200775,14.019028,21.902412,22.37075,1.314005,8,65.40625,67.915894,0.042538,58.110306,0.09375,2.927766,1.026003,10.875,6.625,2.514248,90.488281,6.136584,1.624731,28.625,10.537301,19.828327,29.572706,15.991325
1999/5/21,273.3,101.64,1330.29,6353.1,32.801552,9.392536,16.948963,13.87231,21.684084,21.333048,1.344923,7.625,57.28125,65.458305,0.040766,56.775524,0.094401,2.82304,0.993603,11.242188,6.875,2.369381,86.755676,5.763117,1.590737,30.5,10.090262,18.905331,28.381056,15.299391
